id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
336221,fourth dimension ?,fourth dimension ?,0,0.0,0.0,0,1.0
336222,best jobs travelling around world ?,learn 20s help financially retire 35 travel world rest life ?,0,0.0,0.0,44,0.6829268292682927
336223,start learning programming full time job ?,start learning passionate programming `` zero '' abilities ?,1,0.0,0.0,29,0.8333333333333334
336224,journals take much time publish research work accepting submission ?,much time take research ( biology ) paper get published online accepted ?,0,0.14042212030183432,0.09999999999999998,57,0.8636363636363636
336225,improve english speaking ?,improve spoken english ?,1,0.0,0.0,14,0.967741935483871
336226,fast believe universe expanding ?,speed universe expanding ?,1,0.0,0.0,9,0.875
336227,period cramps improve age ?,difference tangential velocity velocity center mass difference angular tangential acceleration ?,0,0.0,0.0,77,0.7878787878787878
336228,yellow journalism ?,yellow journalism ? modern day examples ?,1,0.0,0.0,22,0.9090909090909091
336229,ias officer create secret agency within district ?,ias officers become district collectors ?,0,0.0,0.0,31,0.75
336230,"find smart , genuine & civilized female strangers befriend online ( facebook , twitter , skype ) instead joining derogatory chat rooms ?",send text message blocked number ?,0,0.0,0.0,111,0.7083333333333334
336231,best gift give child his/her first birthday ?,best gift give parents birthday ?,0,0.0,0.0,17,0.8571428571428571
336232,know 're gay ?,know 're gay ?,1,0.0,0.0,0,1.0
336233,characteristics pluralistic society ?,characteristics pluralistic societies ?,1,0.0,0.0,3,0.9655172413793104
336234,promote facebook page without spending money ?,boost facebook page without money ?,1,0.0,0.0,14,0.9523809523809523
336235,factory restore ipod touch without using computer ?,use omegle ipod touch compared using camzap ?,0,0.0,0.0,26,0.8717948717948718
336236,computer ethics examples ?,computer ethics ? examples computer ethics ?,1,0.0,0.0,18,1.0
336237,professions give money ?,professions give money ?,1,0.0,0.0,0,1.0
336238,donald trump get money ?,true donald trump increased money inherited ?,1,0.0,0.0,23,0.8484848484848485
336239,someone translate latin ?,someone translate latin english ?,0,0.0,0.0,8,0.9230769230769231
336240,teeth whitening products ( brand carbon coco ) safe products use ?,brush teeth using teeth whitening strips ?,0,0.0,0.0,51,0.8
336241,think ms dhoni 's decision resign captain team india odi 's t20 ?,ms dhoni 's decision step captain mean indian cricket team ?,1,0.0,0.0,23,0.918918918918919
336242,correct response question `` '' ?,one correct ? “ please let know question ” ” please let know questions ”,0,0.0,0.0,49,0.7647058823529411
336243,acquires works art hospitals ?,acquires purchases works art hospitals ?,1,0.0,0.0,10,1.0
336244,true people got results 105 less iq test consider iq tests worthless ?,considered good iq ?,0,0.0,0.0,57,0.7272727272727273
336245,scrapping notes 500/1000 notes bring back black money swiss banks india ?,demonitizing ₹500 ₹1000 notes affect way indians stored black money swiss bank ?,1,0.0,0.0,46,0.8979591836734694
336246,use ask.fm ?,using ask.fm safe ?,0,0.0,0.0,8,0.8695652173913043
336247,mean stand see blackness l see dizziness 12 ?,"always feel terribly dizzy stand , sometimes even see anything , get well while.what 's wrong ?",0,0.0,0.0,72,0.6341463414634146
336248,question quora marked 'needing improvement '' make invisible ?,quora quote improvements needed questions marked 'needing improvement ' ?,1,0.0,0.0,47,0.95
336249,oneplus 3 better phone mi5 ?,mobile phone better one plus 3 xiaomi mi5 ?,1,0.0,0.0,25,0.9444444444444444
336250,dslr camera better nikon d3300 canon eos 1300d ?,canon eos 1300d nikon d3300 . one buy ?,1,0.0,0.0,27,0.8108108108108109
336251,gas masks used 1940 ?,gas masks used 1940 ?,1,0.0,0.0,0,1.0
336252,effects global energy crisis ?,control energy crisis using plasma physics ?,0,0.0,0.0,32,0.8235294117647058
336253,morals vs money- prefer ?,people prefer spend : time money ? ?,0,0.0,0.0,27,0.7741935483870968
336254,effectively lose belly fat ?,get rid belly fat thigh fat ?,1,0.0,0.0,18,0.7142857142857143
336255,"according scientists , god exist ?","probability existence god , according rules physics ?",0,0.0,0.0,38,0.8333333333333334
336256,many businesses donald trump ?,donald trump likely win 2016 election ( late 2015 / early 2016 ) ?,0,0.0,0.0,53,0.6976744186046512
336257,good business ideas low investment india ?,small investment business ideas ?,1,0.0,0.0,28,0.9032258064516129
336258,become rich man ?,"rich people quora , become rich ?",1,0.0,0.0,24,0.7857142857142857
336259,open gyms volleyball santa barbara ?,worst commutes santa barbara ? tips making better ?,0,0.0,0.0,37,0.7647058823529411
336260,inductors store energy ?,use energy stored clouds ?,0,0.0,0.0,16,0.9285714285714286
336261,things one die ?,good things die ?,1,0.0,0.0,9,1.0
336262,best podcasts listen ?,best podcasts good listen ?,1,0.0,0.0,5,0.9655172413793104
336263,mean format camera card ?,mean format camera ?,1,0.0,0.0,5,0.9565217391304348
336264,study guides use 77-881 exam ?,study guides use order pass 1z0-822 exam ?,0,0.0,0.0,16,0.8205128205128205
336265,"snapdragon mediatek chipset , best choice comes browsing gaming ?",review mediatek ?,0,0.0,0.0,54,0.6875
