id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
344048,`` que rico '' mean english ?,say `` que paso mi amor '' english ?,0,0.0,0.0,15,0.918918918918919
344049,"guy , get jealous girl get sad/mad , like ?","guys , would feel girl told n't want hook actually wants get know ?",0,0.0,0.0,46,0.7804878048780488
344050,one knowledge virus named `` zepto '' ? anybody provide ways recover files affected virus would helpful enough .,become british citizen ?,0,0.0,0.0,96,0.6666666666666666
344051,english football club highest number fans england ?,"relative population , best supported football clubs england ?",0,0.0,0.0,39,0.8717948717948718
344052,average american income ?,average u.s. american ?,0,0.0,0.0,12,0.8461538461538461
344053,ways quickly drain phone battery ?,would cause battery phone drain quickly ?,1,0.0,0.0,28,1.0
344054,9 mbps good internet speed streaming ?,cost 1 mbps internet speed usa ?,0,0.0,0.0,18,0.8484848484848485
344055,laptop best students ?,laptop best students ?,0,0.0,0.0,0,1.0
344056,founder arstine.com ?,founder findingclue.com ?,0,0.0,0.0,8,0.8387096774193549
344057,corporate culture like callidus capital ? culture different companies ?,corporate culture like deck capital ? culture different companies ?,0,0.0,0.0,8,1.0
344058,examples universal solvents ?,examples `` universal solvent '' ?,1,0.0,0.0,6,0.9411764705882353
344059,small restaurant chains seattle ? ( 10 locations ),small restaurant chains michigan ? ( 10 locations ),0,0.0,0.0,8,0.9743589743589743
344060,cc litre mean describing power engine ?,examples cc engines ?,0,0.0,0.0,26,0.7741935483870968
344061,"gender cultural construct , inherent biological factors cause men women behave interact differently ?",become ok guy ?,0,0.0,0.0,90,0.5882352941176471
344062,milk good health ?,cows milk bad health ?,1,0.0,0.0,8,0.8275862068965517
344063,best ecommerce online store creator ?,best ecommerce online store creator india ?,0,0.0,0.11111111111111116,6,0.9655172413793104
344064,side effects sleeping pills ?,"effective sleeping pills , common side effects ?",1,0.0,0.0,30,0.8666666666666667
344065,tell long term boyfriend cheated guy met online ?,tell boyfriend cheated someone met online ?,1,0.0,0.0,17,0.918918918918919
344066,women walking dead deal menstrual cycle ?,phases menstrual cycle ?,0,0.0,0.0,21,0.7647058823529411
344067,third world war coming ?,see possibility third world war ?,1,0.0,0.0,23,0.7096774193548387
344068,month enough time preparation bitsat jee main exams ?,bitsat : time span 2 months jee mains enough master bitsat prepared advanced ?,0,0.0,0.0,55,0.85
344069,ban rs 500 rs 1000 notes affect indian economy ?,implications banning 500 1000 rupees currency notes indian economy ?,1,0.0,0.0,35,0.8780487804878049
344070,"love classmate , gay 's straight , ?",'m gay feel love straight boy . also friend . ?,1,0.0,0.0,35,0.8205128205128205
344071,many packaging boxes amazon use year many trees cut produce ?,much trees cut paper ?,0,0.15876873495518834,0.0,45,0.6666666666666666
344072,deal jealous friends ?,deal jealous towards friend ?,0,0.0,0.0,9,0.9333333333333333
344073,'m afraid getting attached people ?,afraid getting attached people ?,0,0.0,0.0,3,0.9411764705882353
344074,state south india best settle ?,best state south india ?,1,0.0,0.1428571428571429,17,0.9629629629629629
344075,thermal energy ?,thermal energy describe ?,0,0.0,0.0,9,0.8275862068965517
344076,popular video games us coast guard academy ?,popular games ?,0,0.0,0.0,29,0.8
344077,joe 's av sell large screen flat panel tv 's 30 % less bestbuy amazon ? claim 's brand new .,american tv comedy program m.a.s.h . m.a.s.h . stand ?,0,0.1297781192884839,0.0,72,0.75
344078,ways safely cutting acrylic nails ?,ways cut acrylic nails ?,1,0.0,0.0,11,0.896551724137931
344079,many cups coffee drink daily ?,much coffee drink day ?,1,0.0,0.0,9,0.8823529411764706
344080,score kvpy sa 2016 ( aptitude test ) ? expected cutoff ?,kvpy 2016 sa ?,1,0.0,0.0,43,0.6666666666666666
344081,[ math ] \lim_ { x\to 0 } \frac { \sin^2 x } { x } [ /math ] ?,[ math ] \displaystyle\lim_ { x\to 0 } \frac { x-\tan x } { x-\sin x } [ /math ] ?,0,0.0,0.0,26,0.8679245283018868
344082,best way reduce weight ?,reduce weight ?,1,0.0,0.0,9,0.8571428571428571
344083,join indian air force ? 12th . ways get air force ?,join indian air force without ssb ?,0,0.0,0.0,23,0.8205128205128205
344084,many mechanical students vit vellore get jobs companies ?,required cgpa mechanical students get dream offers vit vellore ?,0,0.0,0.0,38,0.8837209302325582
344085,hand job penis inside vagina give pleasure ?,move penis inside vagina sex easily ?,0,0.0,0.0,17,0.7647058823529411
344086,"income inequality america inequality mindset , habits belief system ?","income inequality america inequality mindset , habits belief system ?",1,0.0,0.0,0,1.0
344087,'s ?,one things happy appreciated ?,0,0.0,0.0,27,0.3
344088,non-feminists/neutrals/humanists/egalitarians/anti-feminists want associated word 'feminist/feminism ' ? feminists identify ?,conservatives champion immoral causes like anti-choice anti-feminism movements ?,0,0.0,0.0,87,0.7906976744186046
344089,list important derivations physics class 11 cbse ?,change subject class 11 cbse ?,0,0.0,0.0,29,0.6857142857142857
344090,healthy mushroom powder products ?,powdered milk healthy drink daily ?,0,0.0,0.0,29,0.8235294117647058
344091,meaning butterfly effect ?,butterfly effect ?,1,0.0,0.0,8,0.8148148148148148
344092,thinking buying yamaha fz-16 . light weight ?,"confused buying suzuki gixxer sf , yamaha fsz ver . 2.0 yamaha fazer ver . 2.0. one buy ?",0,0.0,0.0,64,0.6666666666666666
344093,job profile person working ibm gbs ?,like work ibm gbs ?,0,0.0,0.0,19,0.8666666666666667
344094,write journal ?,writing journal help ?,0,0.0,0.0,8,0.896551724137931
344095,different chinese western diet culture ?,"diet idea , differences chinese western culture ?",1,0.0,0.0,20,0.9375
344096,app like tinder married folks ?,tinder dating app used india ? top ten cities use tinder app india ?,0,0.0,0.08333333333333337,53,0.7741935483870968
344097,make easy mrs. peacock costume ?,tumblr instagram alike ?,0,0.0,0.0,24,0.6666666666666666
344098,best party hire company byron bay ?,best party hire company byron bay ?,1,0.0,0.0,0,1.0
344099,best wordpress security plugin ?,best security plugins wordpress ?,1,0.0,0.0,21,1.0
344100,3 unknown facts ?,unknown facts mahabharata ?,0,0.0,0.0,14,0.8275862068965517
344101,sensor board nvr imposes ban movies like great grand masti instead imposing ban meaningful movies like udta punjab ?,cross dot product used physics ?,0,0.0,0.0,95,0.6285714285714286
344102,hair stop growing reaches mid breast section ?,hair grow back extreme stress ?,0,0.0,0.0,27,0.8571428571428571
344103,research company investing 's shares ?,evaluate share investing ?,1,0.0,0.0,23,0.75
344104,narcissists end relationships ?,believe relationship narcissist . get ? anyone advice ?,0,0.0,0.0,38,0.8571428571428571
344105,study job ?,study job ?,1,0.0,0.0,0,1.0
344106,many pages 2000 words typed ?,many words standard typed page average ?,0,0.0,0.0,25,0.9090909090909091
344107,learn english ?,understand english ?,1,0.0,0.0,8,0.88
344108,study human anatomy ?,'s best way study human anatomy ?,0,0.0,0.0,12,0.8571428571428571
344109,find girlfriend ?,get girl like ?,0,0.0,0.0,9,0.7368421052631579
344110,someone review short story ?,one review short story ?,1,0.0,0.0,4,0.9629629629629629
344111,become travel agent ?,become travel agent online ?,0,0.0,0.0,7,0.9655172413793104
344112,'ve found family extensive connections mafia . ?,'ve found family extensive connections mafia . ?,1,0.0,0.0,0,1.0
344113,delhi traffic police took license three months suspension supreme court issued act . get back ?,delhi police harass couples park ?,0,0.0,0.0,69,0.8108108108108109
344114,resonance fiitjee : better ? ?,joining resonance kota 9th worth ?,0,0.0,0.0,23,0.75
344115,buy best quality fire alarm & detection system sydney ?,found advanced fire alarm system sydney ?,1,0.0,0.0,27,0.8947368421052632
344116,jimmy wales get money wikipedia ?,jimmy wales earn money wikipedia ?,0,0.0,0.0,4,0.9142857142857143
344117,stop feeling lonely depressed ?,"feel lonely , stop feeling way ?",1,0.0,0.0,24,0.8387096774193549
344118,digital marketing exactly ?,digital marketing set career digital marketing ?,1,0.0,0.0,24,0.9032258064516129
344119,word 'scuttle ' used sentence ?,word `` reputation '' used sentence ?,0,0.0,0.0,11,0.8387096774193549
344120,"asking , think played best batman ?",think played batman better ?,1,0.0,0.0,18,0.8823529411764706
344121,best birthday gift friend ?,good birthday gift friend ?,1,0.0,0.0,4,0.9333333333333333
344122,convert fraction ratio ?,convert 0.8353535… fraction ?,0,0.0,0.0,13,0.8
344123,money world ?,richest men world ?,1,0.0,0.0,10,0.7692307692307693
344124,best ways get thick wavy hair ?,"get thick , wavy hair ( guy ) ?",1,0.0,0.0,20,0.8235294117647058
344125,much uber charge passengers ride ?,uber drivers rides ?,0,0.0,0.0,19,0.6923076923076923
344126,n't people use turn signals ?,come owners expensive cars seldom use blinkers ?,0,0.0,0.0,34,0.6857142857142857
344127,write check cash ?,write check cash ?,1,0.0,0.0,0,1.0
344128,best colleges india designing ?,best colleges interior designing india ?,0,0.0,0.125,11,0.9655172413793104
344129,n't permanent court arbitration international tribunal part un organisation ?,permanent court arbitration un affiliated ?,1,0.0,0.0,40,0.8571428571428571
344130,prevent breast cancer ?,prevent breast cancer mostly ?,1,0.0,0.0,7,0.8571428571428571
344131,risks making eating ice cream made liquid nitrogen ?,"14 see feet dark , something wrong ?",0,0.0,0.0,39,0.7368421052631579
344132,mean n't trust friends girlfriend ?,easy trust someone ?,0,0.0,0.0,22,0.7142857142857143
344133,send multible images activity another android ?,phone good lenovo vibe p1m samsung galaxy j2 pro ?,0,0.0,0.0,42,0.8372093023255814
344134,philosophy work ?,prevent blanching erythema ?,0,0.0,0.0,23,0.5517241379310345
344135,consecutive calendar day related badí ‘ calendar ?,consecutive calendar day related hebrew calendar ?,0,0.0,0.0,6,0.8947368421052632
344136,would call someone believes god organized religion ?,possible organized religion still believe god ?,0,0.0,0.0,37,0.8333333333333334
344137,`` warm '' sim card ?,spoil sim card ?,0,0.0,0.0,10,0.75
344138,good psychological movies 2010 till 2014 ?,movie giver ( 2014 ) good ?,0,0.0,0.0,30,0.7027027027027027
344139,"'m 30 year old gay man , single terrified aging . seems aging much harder 're gay . see things positively ?",'m 17 years old gay . 'm sad . could ever straight ? way ?,0,0.0,0.0,74,0.8163265306122449
344140,"'s difference whole , dried , ground spices ?",difference corn maize ?,0,0.0,0.0,26,0.625
344141,em clustering ?,em help clustering ?,0,0.0,0.0,5,0.9285714285714286
344142,reasons people change gender ?,people change gender/sex ?,1,0.0,0.0,12,0.9333333333333333
344143,individuals events history source pride bulgaria ?,individuals events history source pride indonesia ?,0,0.0,0.0,7,0.9473684210526315
344144,ca n't trust boyfriend . ?,n't trust boyfriend ?,0,0.0,0.0,5,0.9090909090909091
344145,"people feel guilty eat dogs , cats horses enjoy beef , dolphin sheep ?","horses really eat hay , eat apples , eat oats wheat ?",0,0.0,0.0,41,0.7222222222222222
344146,would israeli citizen traveling israeli passport problems board emirates flight transit dubai ?,israeli cusine ?,0,0.0,0.0,81,0.6470588235294118
344147,indian government develop 1000 rupee note developed 2000 rupee note ?,banning 500 1000 rupee notes appreciated government bringing 500 2000 rupees market ?,1,0.0,0.0,58,0.8571428571428571
344148,causes heartburn dizziness ?,causes dizziness ?,0,0.0,0.0,10,0.8461538461538461
344149,", theist , believe god nothing gain room improvement changed already perfect existence creating ?",would people want create new software already created instead improving one 's existing get headstart ?,0,0.0,0.0,79,0.8936170212765957
344150,countries national heroes ?,countries n't national heroes ?,0,0.0,0.0,4,0.9655172413793104
344151,indian gdp 6.5 % mean ?,gdp figure 5.7 % signal indian economy ?,1,0.0,0.0,30,0.7222222222222222
344152,started car wash wheel alignment business . 8 months still struggling regular customers . increase customer base ?,one tell car needs alignment ?,0,0.0,0.0,94,0.8333333333333334
344153,biggest internet companies uk ?,netease beat sohu become biggest comprehensive internet company ?,0,0.0,0.0,45,0.8888888888888888
344154,earn money internet ?,easiest ways make good money using internet ?,1,0.0,0.0,26,0.7857142857142857
344155,galegroup.com reliable ?,pharmacy2home.com reliable ?,0,0.0,0.0,11,0.8387096774193549
344156,increase height 5 ' 2 13 years old ?,increase height 16 ?,1,0.0,0.0,17,0.7428571428571429
344157,edit question quora realize misspelled word ?,edit question quora ?,1,0.0,0.0,24,0.8387096774193549
344158,get electrical job ?,biggest punishment given parents ?,0,0.0,0.0,24,0.6206896551724138
344159,n't text like last time anymore . ever hear ? avoiding ?,inception layer ?,0,0.0,0.0,45,0.6470588235294118
344160,pick handcuffs ?,would pick lock handcuffs ?,0,0.0,0.0,11,0.896551724137931
344161,"good solar panel installation provider san carlos , california ca ?","good solar panel installation provider san dimas , california ca ?",0,0.0,0.0,5,0.972972972972973
344162,important thing life ?,"money , time , friends important things life ?",1,0.0,0.0,24,0.8823529411764706
344163,'s catchy name freelance makeup artist ?,makeup artists get big paying jobs ?,0,0.0,0.0,32,0.7567567567567568
344164,uranus orbit anticlockwise like rest planets ?,orbit uranus look like ( top ) ?,0,0.0,0.0,27,0.8823529411764706
344165,people call people n't want children selfish ?,people think selfish want children ?,1,0.0,0.0,21,0.9444444444444444
344166,best website poem meanings ?,shakespeare 's best poem ?,0,0.0,0.0,22,0.7142857142857143
344167,product use hair ?,products applied hair ?,1,0.0,0.0,7,0.9655172413793104
344168,people hate common core standards ?,wrong common core standards ?,1,0.0,0.0,10,0.8275862068965517
344169,"reggio emilia preschools virginia beach ? , good ones ?",car services available virginia beach ? good compared taxis relative ?,0,0.0,0.0,43,0.9230769230769231
344170,win usa : hillary trump ?,hillary win ?,1,0.0,0.0,15,0.7692307692307693
344171,might implications repercussions india donald trump wins us presidential elections ?,"donald trump wins presidential election , impact india ?",1,0.0,0.09999999999999998,57,0.918918918918919
344172,syria supporting isis ?,support isis ?,0,0.0,0.0,9,0.8181818181818182
344173,ways get permanent resident usa ?,get legal permanent resident status ( green card ) usa ?,1,0.0,0.0,30,0.8235294117647058
344174,'s best decision 've ever made ?,best decision ever made ?,1,0.0,0.0,7,0.967741935483871
344175,views banning 500 1000 rupee notes ? affect black money really gon na work expose black money ?,think decision indian government demonetize 500 1000 rupee notes ?,1,0.0,0.0,71,0.8163265306122449
344176,regions new zealand hot-beds left-wing politics ? regions hot-beds right-wing politics ? ?,regions australia hot-beds left-wing politics ? regions hot-beds right-wing politics ? ?,0,0.0,0.0,9,0.9523809523809523
344177,convert 230v ac 12v dc ?,convert ac dc calculator ?,0,0.0,0.0,14,0.7857142857142857
344178,atm machine weakness ?,blind person allowed atm card ?,0,0.0,0.0,24,0.7333333333333333
344179,much cost go ellen degeneres show ?,ellen degeneres show ( tv talk show ) : long take receive confirmation submitting request tickets ?,0,0.0,0.0,81,0.7619047619047619
344180,"god male female , ?","god gender ? yes , male female ? , ?",1,0.0,0.0,17,0.8461538461538461
344181,good old bollywood songs ?,best old songs bollywood ever ?,1,0.0,0.0,15,0.8461538461538461
344182,best ways get organized school ?,get organized school ?,0,0.0,0.0,10,0.9142857142857143
344183,smoking affect brain einstein smoke ?,smoking affect lungs ?,0,0.0,0.0,18,0.875
344184,"movie scenes restaurant , extras pretend talk ?",movie scenes characters talk acting ?,0,0.0,0.0,23,0.8108108108108109
344185,difference observation criticism ?,difference inference observation ?,0,0.0,0.0,17,0.967741935483871
344186,best way invest money money ?,best way save/ invest money ?,0,0.0,0.0,9,0.9655172413793104
344187,buy new macbook 2016 one 2015 ?,buy 2016 2015 macbook pro ?,1,0.0,0.0,21,0.8571428571428571
344188,done dalits upliftment india ?,someone become dalit india ?,0,0.0,0.16666666666666663,17,0.8275862068965517
344189,"installing apps number otp code , app company block us using app future ?","installing apps phone number otp code , app company block us using company app future ?",1,0.0,0.0,14,0.9777777777777777
344190,side effects drinking lemon water every morning ? make bones brittle ?,possible side effects drinking water first thing morning ?,0,0.0,0.0,41,0.9047619047619048
344191,much dirt whole measure two feet five feet four feet ?,much dirt hole measures two feet three feet four feet ?,0,0.0,0.0,6,0.9714285714285714
344192,ban old 500 1000 rs notes help bringing black money ?,"latest announcement making rs 500 rs 1000 notes invalid india , step checkmate people black money ?",1,0.0,0.06666666666666665,64,0.9387755102040817
344193,hope world ?,hope world ?,0,0.0,0.0,0,1.0
344194,benefits india secular country ?,okay ban beef secular country like india religious grounds ?,0,0.0,0.08333333333333337,42,0.9444444444444444
344195,superstition behind itchy right foot ?,superstitions itchy feet ?,0,0.0,0.0,15,0.9090909090909091
344196,condition hindus pakistan ?,condition hindus pakistan ?,1,0.0,0.0,0,1.0
344197,plane ?,plane curve ?,0,0.0,0.0,6,0.7777777777777778
344198,possible achieve hydraulic efficiency 100 % ?,possible achieve efficiency 100 % ?,0,0.0,0.0,10,0.926829268292683
344199,write letter mr. narendra modi ?,bjp corrupt ?,0,0.0,0.0,27,0.4166666666666667
344200,retrieve whatsapp account new android phone lost sim card used create whatsapp account ?,"since phone lost blocked sim , whatsapp account still working . deactivate account ?",0,0.0,0.0,63,0.8837209302325582
344201,quora changed views/beliefs christians ?,quora changed view/belief humans ?,0,0.0,0.0,8,0.9545454545454546
344202,use jio sim 3g phone ?,cab use jio sim 3g device ?,1,0.0,0.0,9,0.7333333333333333
344203,get rid depression ?,beat depression ?,1,0.0,0.0,6,0.88
344204,strategy jee mains last 3 months ?,last 3 month strategy jee main ?,1,0.0,0.0,28,1.0
344205,people feel lonely ?,people feel lonely ?,0,0.0,0.0,0,1.0
344206,repercussions banning rs 500 rs 1000 notes indian economy ?,"would effect indian economy banning 500 1,000 notes ?",1,0.0,0.0,44,0.8636363636363636
344207,graduate scholarships field computational linguistics america ?,master scholarship brain computer interface field ?,0,0.0,0.0,33,0.9473684210526315
344208,reset/format macbook pro ?,ca n't reset macbook pro login password using apple id credentials ? usually n't problem macbook wo n't accept apple id credentials .,0,0.0,0.0,112,0.6842105263157895
344209,best book learning r video lectures related coursera ?,best book video learning method acting ?,0,0.0,0.0,30,0.918918918918919
344210,recognize demonic activity ?,stripper phone number ?,0,0.0,0.0,22,0.6
344211,even god exist anyone worship ?,god want/need humans believe ?,1,0.0,0.0,25,0.7567567567567568
344212,get pregnant first day period ?,women get pregnant menstrual cycle ?,0,0.0,0.0,18,0.75
344213,unexpected things first-time visitors fiji notice ?,unexpected things first-time visitors canada notice ?,0,0.0,0.0,6,0.9523809523809523
344214,types loads acting building ?,websites like youtube ?,0,0.0,0.0,22,0.7333333333333333
344215,n't bernie sanders supporters choose jill stein obvious positive alternative hillary clinton ?,’ bernie supporters vote jill stein ?,1,0.0,0.0,60,0.8108108108108109
344216,"satellite phones illegal ? , ?",satellite phones able send/receive data 3g speeds ?,0,0.0,0.0,27,0.7647058823529411
344217,vagina smell fishy intercourse man ejaculated inside ?,feel like woman man ejaculates inside ?,0,0.0,0.0,25,0.8205128205128205
344218,"hillary clinton wins election , support transatlantic trade investment partnership ( ttip ) ?",psychological pain feel like ?,0,0.0,0.0,76,0.6666666666666666
344219,advantages disadvantages using structures c ?,advantages disadvantages using struct c ?,1,0.0,0.0,4,1.0
344220,many faces would given choice ?,many face would given choice ?,1,0.0,0.0,1,0.972972972972973
344221,make money online ?,make money home ?,1,0.0,0.0,5,0.8571428571428571
344222,review fright night 2 ( 2013 ) ?,kvpy 2016 sx paper uploaded first ?,0,0.0,0.0,30,0.55
344223,language khalaji ?,language ?,0,0.0,0.0,8,0.8
344224,success ratio get b1/b2 visa ?,"visa get transferred b1/b2 f1 without leaving us ? yes , procedure ?",0,0.0,0.0,51,0.7906976744186046
344225,best apps play store learn history ?,"samsung s7 turn completely , ?",0,0.0,0.0,28,0.7272727272727273
344226,word 'pathos ' used sentence ?,word `` '' used sentence ?,0,0.0,0.0,8,0.8666666666666667
344227,process determine density aluminum copper compare ?,process determine density aluminum platinum compare ?,0,0.0,0.0,8,1.0
344228,'s best thing ?,best thing hostel ?,0,0.0,0.0,10,0.8695652173913043
344229,work personality ?,"many charitable causes petitions personally give time/money , focusing working life personal goals ?",0,0.0,0.0,85,0.75
344230,thunderstorms often occur afternoon ?,thunderstorms occur winter ?,0,0.0,0.0,13,0.8666666666666667
344231,"'m 12 steps program . sober 4 years counting.i 've read lsd want try , used , would relapse ?","good grades throughout academic studies , working quite good company better salary . feeling like want leave 1 year try competitive exams . possible come back would bad impact career ?",0,0.0,0.0,136,0.8571428571428571
344232,happen man takes estrogen injections ?,happen swallow medical drugs meant injected ?,0,0.0,0.0,25,0.8648648648648649
344233,movies like american psycho ?,like film american psycho ?,0,0.0,0.0,8,0.9411764705882353
344234,monthly salary chief minister delhi arvind kejriwal ?,chief minister get weekend ? arvind kejriwal weekend ?,0,0.0,0.0,35,0.926829268292683
344235,subsidiaries rbi ?,website development company airoli ?,0,0.0,0.0,26,0.6206896551724138
344236,antigravity muscles affected upper motor neuron lesion ?,brain person motor neuron disease like ?,0,0.0,0.0,38,0.8108108108108109
344237,make life simple ?,life advice : make life simpler ?,1,0.0,0.0,15,0.8148148148148148
344238,"piece raw steak meat refrigerated 2 days , okay eat ?",eat raw steak fridge 7 days ?,0,0.0,0.0,29,0.8
344239,much money deposit account ?,much money deposit saving account ?,1,0.0,0.0,7,0.9411764705882353
344240,"new macbook pro , could use usb-c wire port ? , would able connect apple tv like ?",objects reflect light ?,0,0.0,0.0,68,0.5945945945945946
344241,e-commerce account manager occupation called canada ?,account manager ?,0,0.0,0.0,36,0.8275862068965517
344242,"difference blazer , suit , tuxedo ?",exact difference suit blazer ?,1,0.0,0.0,22,0.9444444444444444
344243,"fizzy water give energy usual bottled , still water ?",'oxygenated ' water give energy ?,0,0.0,0.0,40,0.7567567567567568
344244,best opera song ?,best sad songs ?,0,0.0,0.0,6,0.8695652173913043
344245,european monarchs aristocrats use funding scientific artistic ventures enhance power ?,european monarchs aristocrats use funding artistic projects enhance power ?,0,0.0,0.0,18,0.95
344246,boyfriend ignoring texts ?,friend ignore texts ?,0,0.0,0.0,6,0.9285714285714286
344247,trace phone call ?,app trace exact location person putting phone number ?,1,0.0,0.0,40,0.7741935483870968
344248,ca n't run faster ?,run faster ?,0,0.0,0.0,7,0.9090909090909091
344249,"want build six packs month , possible ?","want build six pack abs 1 month , possible , 5 feet 11 inches weighs 141 lbs , advice ?",1,0.0,0.0,48,0.875
344250,would happen earth stopped rotating ?,would happen us humans earth suddenly stopped spinning ?,1,0.0,0.0,24,0.9444444444444444
344251,"world war iii broke , would win ?",third world war look like ?,1,0.0,0.0,23,0.7857142857142857
344252,meaning song along watchtower jimi hendrix/bob dylan ?,'s meaning bob dylan 's song tambourine man ?,0,0.0,0.0,35,0.8
344253,make affordable sly cooper costume ?,make ghost costume sheet ?,0,0.0,0.0,23,0.7096774193548387
344254,meaning tamil word 'aiyyo ' ?,tamil word `` sollama '' mean ?,0,0.0,0.0,24,0.875
344255,sex really important relationship ?,sex really important maintaining long term happy relationship ?,1,0.0,0.0,28,0.9696969696969697
344256,characteristics civilization ?,five characteristics civilization ?,1,0.0,0.0,5,0.967741935483871
344257,would good desktop computer software development ?,find good software developers ?,0,0.0,0.0,24,0.8648648648648649
344258,one feature mac os users absolutely hate ? someone get around feature ?,windows features os x lacks ?,0,0.0,0.0,56,0.7567567567567568
