id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
216030,iphone 5s storage getting low nothing ?,open activation lock iphone 5s ?,0,0.0,0.0,28,0.8125
216031,shall reduce belly fat faster ? type food eat ? shall maintain tummy fitness ?,"'m 20 years 'm thin . become fat ? eat lots food , improvement yet . start using proteins ? good diet make fat ?",0,0.0,0.0,78,0.8333333333333334
216032,decrease amount sleeping ?,possible reduce amount sleep need every night ?,0,0.0,0.0,26,0.8947368421052632
216033,amphetamines addictive ?,amphetamine addictive ?,0,0.0,0.0,1,0.9629629629629629
216034,4 days late period mean ?,period 8 days late ?,1,0.0,0.0,20,0.8666666666666667
216035,people miss childhoods ?,miss childhood ?,1,0.0,0.0,8,0.9090909090909091
216036,sell snapdeal ? terms conditions ?,"payment terms online marketplaces like flipkart , groupon , snapdeal , shopclues , etc . ?",0,0.0,0.0,72,0.7894736842105263
216037,long take become part-time graphic designer already working full time engineer ?,instrumentation engineer working mnc . part-time jobs ?,0,0.0,0.0,57,0.8444444444444444
216038,movie 's sound effects music loud dialogue quiet ?,movies : sound effects wes craven 's scream loud ?,0,0.0,0.0,25,0.8717948717948718
216039,genuine online profit guru ?,genuine online based jobs ?,0,0.0,0.0,10,0.6666666666666666
216040,tv show best ever ?,best tv series one really watch ?,1,0.0,0.0,23,0.7857142857142857
216041,passport application form put educational qualification `` 10th pass '' `` graduate '' ?,applying passport ( india ) came across `` educational qualification . '' give `` 10th pass '' `` graduate '' ?,1,0.0,0.0,39,0.9056603773584906
216042,"join uber 2015 software engineer 0.3 % equity stake , get least million company ipos within 4 years $ 50b valuation ?","mediocre software engineer . successful software companies like facebook , google , uber etc ?",0,0.0,0.0,77,0.7586206896551724
216043,children long division singapore math ?,best activities children visiting singapore ?,0,0.0,0.0,29,0.9444444444444444
216044,flying saucers round ?,flying saucers round shaped ?,1,0.0,0.0,7,0.9411764705882353
216045,makes people lazy ?,people lazy ?,0,0.0,0.0,6,0.8571428571428571
216046,jay-z ever cheated beyonce ?,like meet jay-z real life ?,0,0.0,0.0,21,0.625
216047,find best daikin service center hyderabad ?,find daikin service center hyderabad ?,0,0.0,0.0,5,1.0
216048,children persephone fit mythology ?,"greek mythology : cronus swallow children , signify ?",0,0.0,0.0,43,0.8292682926829268
216049,non-living things give birth living things ?,evolution explain non-living objects became living things ? step non-living living occurred ?,1,0.0,0.0,62,0.7894736842105263
216050,best uk universities economics undergraduate level ?,best uk universities economics ?,1,0.0,0.0,20,0.8823529411764706
216051,basis much deliverymen paid ?,basis deliverymen paid ?,1,0.0,0.0,5,0.9090909090909091
216052,best way manage inventory ?,manage inventory ?,0,0.0,0.0,9,0.896551724137931
216053,increase flower growth hibiscus ?,hillary clinton rise ?,0,0.0,0.0,24,0.8125
216054,bernie sanders win florida ?,bernie sanders win california ?,0,0.0,0.0,6,0.9655172413793104
216055,'m medical graduate india . start preparing usmle ?,start preparing usmle ?,1,0.0,0.0,28,0.875
216056,"get low grade course college , retake increase gpa ?",better take w get low grade class ?,0,0.0,0.0,34,0.8235294117647058
216057,man love boobs ?,love boobs ?,0,0.0,0.0,4,0.8421052631578947
216058,good indian education system ?,good things indian education system ?,1,0.0,0.0,7,0.967741935483871
216059,"difference cpu usage , i/o usage memory ?","tools monitor system resources ( cpu , memory usage , network , disk i/o ) etc . linux cluster ?",0,0.0,0.0,70,0.8
216060,canon eos 1200d/rebel t5 support shutter release via canon rc-6 ( ) infrared wireless remote control ?,bought canon 1300d . beginner . shoot raw jpeg ?,0,0.0,0.0,82,0.7169811320754716
216061,black hole hold gateway another universe ?,would black hole another universe similar ?,1,0.0,0.0,26,0.926829268292683
216062,best way memorize remember study/read ?,best way retain l read ?,1,0.0,0.0,20,0.7741935483870968
216063,describe manifold cylinder using local coordinate chart ?,flat manifold non-flat manifold ?,0,0.0,0.0,39,0.6875
216064,loser american elections power minority government ?,less 50 % americans vote u.s. government maintain power ?,0,0.0,0.0,36,0.85
216065,derivative [ math ] y= 2xe^ { \sqrt { x } } [ /math ] ?,derivative [ math ] y=2e^ { \sqrt x } [ /math ] ?,0,0.0,0.0,6,1.0
216066,pre-op diet lap-band surgery ?,diet guidelines gastric bypass weight loss surgery ?,0,0.0,0.0,34,0.8947368421052632
216067,common sense ?,exactly common sense ?,1,0.0,0.0,8,0.7619047619047619
216068,tilted kilt appearance guidelines ? guidelines made ?,socially acceptable man wear kilt ?,0,0.0,0.0,40,0.8
216069,12 % solution cobalt . want make 2 % . ?,convert 12 % solution 2 % solution ?,0,0.0,0.0,30,0.7777777777777778
216070,word `` seki '' mean korean ?,word jinbo mean korean ?,0,0.0,0.0,9,0.8275862068965517
216071,"u.s. states different laws , even 're people free move around ?",u.s. feel threatened north korea always stays even u.s. travelled 10 thousands miles nk door step ?,0,0.0,0.0,66,0.8444444444444444
216072,pigeons fall love ?,fresh pigeon 's abandoned egg . ? chance baby come ?,0,0.0,0.0,38,0.6666666666666666
216073,kind make-up make brown eyes look lighter ?,`` natural look '' involve make-up ?,0,0.0,0.0,33,0.75
216074,best `` best friends '' poems ?,best `` best friends '' poems ?,1,0.0,0.0,0,1.0
216075,learn say ?,learn say `` '' people ?,1,0.0,0.0,13,0.8181818181818182
216076,americans think english humour ?,americans think english ?,0,0.0,0.0,7,0.9375
216077,"history glassboro train station , compare karrakatta station ?","history glassboro train station , compare thornline station ?",0,0.0,0.0,9,0.9743589743589743
216078,escorting : `` incall '' opposed `` outcall '' ?,best goa escorts ?,0,0.0,0.0,38,0.6666666666666666
216079,one increase dedicated video memory ?,increase dedicated video memory ?,1,0.0,0.0,4,1.0
216080,reason hitler ’ hatred towards jews ?,hatred toward jews ( general antisemitism ) ottoman empire exceptions norms ?,0,0.0,0.0,58,0.7894736842105263
216081,get cash back credit card ?,get cash back credit card ?,1,0.0,0.0,0,1.0
216082,unexpected things first-time visitors canada notice ?,unexpected things first-time visitors morocco notice ?,0,0.0,0.0,7,0.975609756097561
216083,improve english language ?,improve english knowledge ?,1,0.0,0.0,7,0.8484848484848485
216084,react found donald trump election ?,think donald trump winning us presidential election ?,1,0.0,0.0,33,0.8333333333333334
216085,make money online without spending money ?,easiest way make money online without spending lot time money ?,1,0.0,0.0,21,1.0
216086,made sad today ?,makes sad today ?,1,0.0,0.0,2,0.9523809523809523
216087,"car wheel goes foot quickly , would hurt ?",wheels hot wheels cars work ?,0,0.0,0.0,26,0.7647058823529411
216088,"favorite alcoholic beverage , ?",favorite least favorite alcoholic beverages ?,1,0.0,0.0,17,0.9375
216089,get good breakup ?,get love breakup ?,1,0.0,0.0,3,0.8888888888888888
216090,make site like snapchat ruby rails ?,ruby rails 5 : actioncable make javascript frameworks unnecessary ?,0,0.0,0.0,50,0.8095238095238095
216091,"significance battle somme , battle compare contrast battle bataan ?","significance battle somme , battle compare contrast battle smilevo ?",1,0.0,0.0,7,0.972972972972973
216092,fall indian stock market north korea war test ?,characteristics settings `` tell tale heart '' ?,0,0.0,0.0,37,0.7272727272727273
216093,sulphite sulphate different ?,sulphates sulphites differ ?,0,0.0,0.0,7,0.9655172413793104
216094,"3rd year cs engineering student , realized interested biology.so go medical complete engineering ?","3rd year mechanical engineering student nit keen interest coding , dilemma n't want job remote area . ? pursue career programmer btech mechanical engineering ?",0,0.0,0.0,91,0.88
216095,’ favorite place entire world ? ?,favorite place world ?,1,0.0,0.0,11,0.9375
216096,possibility species intelligent human exists earth ?,intelligent humans earth ?,1,0.0,0.0,26,0.8235294117647058
216097,english translation malayalam word - ‘ നേർകാഴ്ച്ചകൾ ’ ?,'s english word 'jhak ' ?,0,0.0,0.0,41,0.6086956521739131
216098,"priyanka jha , dhoni 's ex-girlfriend look like real life ?",priyanka jha saw ms dhoni fell love ?,0,0.0,0.0,32,0.8095238095238095
216099,long take freezer get cold enough proper usage ?,ideal temperature freezer ?,0,0.0,0.0,36,0.7272727272727273
216100,problem getting loi & offer letter ’ fill form according techm instruction ? selected-ase techmahindra .,"want join po sbi . appear gd/pi , mandatory get experience certificate previous employer quit 2 years back break since ? n't even relieving letter n't serve notice period . affect selection ?",0,0.0,0.0,144,0.7272727272727273
216101,easiest way stop masturbation ?,stop masturbating ?,1,0.0,0.0,14,0.8666666666666667
216102,prepare gre month ?,prepare gre within 1 month ?,1,0.0,0.0,9,0.8888888888888888
216103,anyone shopped metro supermarket ?,amount time customer spends shopping farm markets opposed supermarket ?,0,0.0,0.0,42,0.8571428571428571
216104,land breezes occur night ?,land breeze form night ?,1,0.0,0.0,6,0.8571428571428571
216105,correct say `` hope good day '' ? better phrasing ?,"phrase `` bad '' grammatically incorrect , correct thing say ?",0,0.0,0.0,45,0.926829268292683
216106,cricket famous developed countries ?,m.s . dhoni hated cricketer country ?,0,0.0,0.0,27,0.8108108108108109
216107,best smartphone world ?,smartphone best 2016 ?,1,0.0,0.0,14,0.7878787878787878
216108,top must watch english movies ?,english movies must watch ?,1,0.0,0.0,24,0.9714285714285714
216109,reset gmail password email ?,reset gmail password n't remember recovery information ?,0,0.0,0.0,29,0.8108108108108109
216110,tips treating eczema naturally ?,eczema treated ?,0,0.0,0.0,21,0.6666666666666666
216111,could cause rainwater coming inside car floor rear seat area ?,cars big bump car floor middle seat ?,0,0.0,0.0,39,0.8888888888888888
216112,gain weight working ?,lose weight without working ?,0,0.0,0.0,12,0.8571428571428571
216113,inspired characters faber montag ray bradbury 's `` fahrenheit 451 '' ?,beatty refer books traitors `` fahrenheit 451 '' ?,0,0.0,0.0,35,0.8444444444444444
216114,improve accent ?,improve accent ?,1,0.0,0.0,0,1.0
216115,change password ymail phone ?,change password yahoo mail ?,1,0.0,0.0,9,1.0
216116,matrix ?,inverse matrix ?,0,0.0,0.0,8,0.8
216117,exactly known area 51 ? exist ?,real truth area 51 ?,1,0.0,0.0,18,0.6206896551724138
216118,compound bow broadheads work crossbow ?,"new zealand notable national emblems , history ?",0,0.0,0.0,36,0.7222222222222222
216119,read books ?,person read books ?,1,0.0,0.0,7,0.9090909090909091
216120,"messaged someone facebook 's sent , delivered . problem , person gone online . going ?","sent message messenger , says `` sent '' wont deliver . 've online still says `` sent '' mean didnt get message ?",0,0.0,0.0,73,0.8181818181818182
216121,"start ballet , long till pointe ?",long take go en pointe ?,1,0.0,0.0,18,0.8148148148148148
216122,much percentage profit amir khan get movie ‘ dangal ’ ?,shahrukh khan acted place aamir khan dangal ?,0,0.0,0.0,35,0.85
216123,pronounce `` thierry '' ?,wanelo pronounced ?,0,0.0,0.0,20,0.6428571428571429
216124,graphic sex scene ever picturised hollywood film history ?,awesome scene ever saw movie ?,0,0.0,0.0,37,0.7222222222222222
216125,"significance battle somme , battle compare contrast battle riyadh ?","significance battle somme , battle compare contrast battle smilevo ?",1,0.0,0.0,6,0.9
216126,john von neumann computers ?,john von neumann 's personality like ?,0,0.0,0.0,17,0.8333333333333334
216127,purchase apple ipad air 2 wi-fi cellular budget constraint .,method measure resistance stones chips ?,0,0.0,0.0,46,0.7368421052631579
216128,effect battery acid skin ?,effects battery acid ?,0,0.0,0.0,6,0.9285714285714286
216129,magnitude force applied body object due law inertia ?,find people similar thinking ?,0,0.0,0.0,40,0.7692307692307693
216130,like social anxiety ?,social anxiety ?,0,0.0,0.0,5,0.9629629629629629
216131,businesses/websites spot twitter accounts follow promote sites ?,runs twitter account `` money '' ?,0,0.0,0.0,38,0.7777777777777778
216132,characteristic attributes made bill gates today ?,"'s difference bill gates common dropouts ? made reach peaks , though aborted college ?",0,0.0,0.0,62,0.8292682926829268
216133,someone criticizes ?,react someone criticizes ?,1,0.0,0.0,6,0.96
216134,"good , bad ugly points hillary trump ?",pros cons hillary clinton donald trump ?,1,0.0,0.0,23,0.8888888888888888
216135,crack csir ugc net earth sciences ?,best painkiller post chikungunya joint pain ?,0,0.0,0.0,36,0.8235294117647058
216136,get list trai public email ids ?,since trai website loading properly - possible download 1 million email list trai put online ?,0,0.0,0.0,71,0.8421052631578947
216137,fermentation ?,fermentation ? products fermentation ?,1,0.0,0.0,24,0.8148148148148148
216138,"unique characteristics snails , giant african land snails compare roman snails ?","unique characteristics snails , giant african land snails compare garden snails ?",0,0.0,0.0,5,1.0
216139,fast food generally considered bad health ?,fast food unhealthy ?,1,0.0,0.0,25,0.8125
216140,best cloud hosting communities ?,best cloud hosting ?,0,0.0,0.0,12,0.967741935483871
216141,"bolivia 's geographical location unique region , geography compare nicaragua 's ?","bolivia 's geographical location unique region , geography compare countries ?",0,0.0,0.0,10,1.0
216142,recover deleted snapchats ?,"snapchat , recover deleted conversation ?",1,0.0,0.0,20,0.9375
216143,make superscript subscript using microsoft word mac ?,make superscript subscript using microsoft word ?,0,0.0,0.0,4,1.0
216144,banning 500 1000 notes stop black money ?,replacing 500 1000 notes- move reduce black money ?,1,0.0,0.0,18,0.8888888888888888
216145,interesting mindblowing facts know ?,disturbing fact know ?,1,0.0,0.0,18,0.8888888888888888
216146,make fall love ?,make people fall love ?,1,0.0,0.0,7,0.9523809523809523
216147,percentage females love suck partners cock ?,would girl feel vagina sucked man ?,0,0.0,0.0,31,0.8648648648648649
216148,price iphone 6 6s drop launch iphone 7 ? pricing strategy usually apple follows ?,price iphone 6 6s drop launch iphone 7 ? apple 's pricing strategy overall ?,1,0.0,0.0,27,0.9090909090909091
216149,average income aerospace scientists india ?,average income engineer india ?,0,0.0,0.0,17,0.896551724137931
216150,"list names cities east , west , central , north south bangalore/bengaluru ?",city streets due east/west due north/south ?,0,0.0,0.0,47,0.8108108108108109
216151,move another country ?,take move another country ?,1,0.0,0.0,5,0.9655172413793104
216152,"hitler put trial nüremberg , sort defense would attempt ?","hitler captured alive put trial nuremberg , could defense ?",0,0.0,0.0,34,0.9090909090909091
216153,solar cells work efficiently temperature ?,public non-profit organization refuse membership person simply like ?,0,0.0,0.0,54,0.8571428571428571
216154,`` bulk apperception '' ( westworld ) real term ?,american accent dolores westworld ?,0,0.0,0.0,33,0.7894736842105263
216155,ramadan : break fast accidentally open mouth inhale air ?,ok use inhaler ramadan fastings ?,0,0.0,0.0,43,0.85
216156,newsletter look like ?,"work college/university , daily internal newsletter look like ?",0,0.0,0.0,41,0.7272727272727273
216157,breath stinks yet clean teeth everyday wrong ?,"legal definition gamble/wager void person bet roulette/blackjack free credits vendor , win real money ?",0,0.0,0.0,77,0.8260869565217391
216158,"could go back time change one thing life , would ?","could go back time re-do single 24-hour period life , would done differently ?",1,0.0,0.0,37,0.851063829787234
216159,cooled lava look like ?,magma lava compare contrast ?,0,0.0,0.0,20,0.6153846153846154
216160,plants help us breathe ?,plants breath ? yes ?,0,0.0,0.0,13,0.9230769230769231
216161,mary shelley 's sole purpose writing frankenstein ?,could novel 'frankenstein ' mary shelley considered antiracist ?,0,0.0,0.0,50,0.8571428571428571
216162,function ventral blood vessel earthworm ? differ dorsal blood vessel ?,burst blood vessel eye ?,0,0.0,0.0,50,0.7272727272727273
216163,add topics question ? ?,add topics quora ?,1,0.0,0.0,7,0.8888888888888888
216164,islam spread ?,islam spread outside arabia ?,1,0.0,0.0,15,0.8461538461538461
216165,much wealth gandhi family ( sonia- rahul ) inherit ?,sonia gandhi rahul gandhi corrupt ?,0,0.0,0.0,34,0.7692307692307693
216166,top speed pulsar 200ns ?,bike preferred bangalore : fz v 2 pulsar 200ns ?,0,0.0,0.0,29,0.7567567567567568
216167,phenomenal bollywood songs ?,best songs for/by kids hindi movies ?,0,0.0,0.0,27,0.6857142857142857
216168,husband charged drug charges . drugs charged locked safe someone else 's house . anyone know warrants ?,"possible bank confuse someone else 's account , charge instead ?",0,0.0,0.0,69,0.8695652173913043
216169,would theoretically possible take excess water earth send mars ?,"send rockets earth mars , similarly send missile north pole south pole ? , ?",0,0.0,0.0,57,0.9047619047619048
216170,saltwater taffy candy imported japan ?,saltwater taffy candy imported mongolia ?,1,0.0,0.0,8,0.9473684210526315
216171,"american , think letting american citizens born us run president ?",think `` natural born citizen '' rule us candidates amended future ?,0,0.0,0.0,51,0.8636363636363636
216172,suitable inpatient drug alcohol rehab center near lee county il ?,suitable inpatient drug alcohol rehab center near cook county il ?,0,0.0,0.0,4,0.9743589743589743
216173,republicans : opinions first trump-clinton presidential debate ?,"opinion , first trump–clinton u.s. presidential debate ?",1,0.0,0.0,22,0.8780487804878049
216174,learn piano without piano ?,fastest easiest way learn piano ?,0,0.0,0.0,21,0.8275862068965517
216175,discovered earth round ?,discovered earth actually round ?,1,0.0,0.0,9,0.9375
216176,learn data structures ?,learn data structures effectively ?,0,0.0,0.0,12,0.8571428571428571
216177,grow beard faster ?,grow beard faster naturally ?,1,0.0,0.0,10,0.8666666666666667
216178,orchestra sound bach 's time ?,"j. s. bach 's passions monumental time , become lost ?",0,0.0,0.0,40,0.8108108108108109
216179,indian economy got affected ban 500 1000 notes ?,banning 500 1000 inr going help indian economy ?,1,0.0,0.0,39,0.8205128205128205
216180,one move breakup ?,overcome breakup ?,1,0.0,0.0,4,0.9230769230769231
216181,physical mental labour difficult ?,"difficult , mental labour physical labour ?",0,0.0,0.0,20,0.975609756097561
216182,place order intra-day executed immediately ?,"selling online uk ; take payment immediately pre-order , long fulfil order ?",0,0.0,0.0,57,0.8
216183,ingesting pet dog/cat hair mistake cause health problems ?,"first animal pet , dog cat ?",0,0.0,0.0,45,0.8205128205128205
216184,learn fly plane ? hard ?,learn fly plane ?,1,0.0,0.0,7,0.9090909090909091
216185,soon deactivate instagram ?,deactivate instagram ?,0,0.0,0.0,5,0.9655172413793104
216186,add value company intern ?,know add value company ?,0,0.0,0.0,12,0.8484848484848485
216187,earn money online ?,various ways one earn money online ?,1,0.0,0.0,17,0.8461538461538461
216188,process smile design ?,smile reason ?,0,0.0,0.0,12,0.8
216189,hillsborough disaster happen ?,hillsborough disaster happened ?,1,0.0,0.0,2,1.0
216190,qualities fighter pilot must ?,become fighter pilot indian navy ?,0,0.0,0.0,19,0.7567567567567568
216191,'m interested stock market . begin ? knowledge .,books read learn stock market interested work sales trading ?,0,0.0,0.0,38,0.9473684210526315
216192,combined length lord rings extended editions ?,effect extended edition lord rings film industry ?,0,0.0,0.0,32,0.8571428571428571
216193,respiratory system work ?,capillaries work respiratory system ?,0,0.0,0.0,22,0.9333333333333333
216194,transfer photos phone chromebook ?,transfer photos chromebook iphone ?,0,0.0,0.0,13,0.9696969696969697
216195,mean guy says 're bad ?,mean guy says 're looking sexy ?,0,0.0,0.0,12,0.7741935483870968
216196,first image comes mind hearing word `` america '' ?,first image comes mind hearing word `` bollywood '' ?,0,0.0,0.0,9,0.926829268292683
216197,traders lose money stock market ?,lose money stock market ?,0,0.0,0.0,8,0.9655172413793104
216198,'s best way learn french ?,best way learn french ?,0,0.0,0.0,3,0.967741935483871
216199,according best writers quora ?,suggest best people follow quora ?,1,0.0,0.0,21,0.7878787878787878
216200,important evil person history ?,evil person ever lived ?,0,0.0,0.0,20,0.7857142857142857
216201,long take teeth relapse ( move ) broken retainer ?,teeth : long take new bone form ?,0,0.0,0.0,35,0.7567567567567568
216202,harry cleaver 's book `` reading capital politically '' good book understand karl marx 's 'capital ' ?,best book read understand basics us politics ?,0,0.0,0.0,71,0.8095238095238095
216203,get fluency english speaking ?,improve speaking ?,1,0.0,0.0,18,0.6451612903225806
216204,best way make sure children grow smart ?,son born soon . best way make sure grows focuses getting career stem ?,1,0.0,0.0,43,0.8780487804878049
216205,best book optimization technique ?,good book understand latest optimization techniques ?,1,0.0,0.0,23,0.9
216206,n't swift support recursive enumerations ?,enumerations swift recursive ?,0,0.0,0.0,28,0.9411764705882353
216207,different types arts ?,types art ?,1,0.0,0.0,11,0.8181818181818182
216208,start career sport boxing ?,ways start career sports writing ?,0,0.0,0.0,10,0.8666666666666667
216209,whatsapp group medical preparation ?,anyone wants join group neet preparation 2017 ? plz read description,0,0.0,0.0,46,0.7906976744186046
216210,think modi 's sudden decision scrap 500 1000 rs denomination ?,"think modi government decision ban ₹500 , ₹1000 notes ?",1,0.0,0.0,28,0.8181818181818182
216211,homosexuality nature 's way population control ?,could homosexuality nature ’ way combating overpopulation ?,1,0.0,0.0,25,0.8636363636363636
216212,one fly dreams ?,fly ?,0,0.0,0.0,11,0.5555555555555556
216213,start feeling loved ?,start feeling love ?,0,0.0,0.0,1,0.9655172413793104
216214,long take create website like twitter ?,long takes create twitter ?,1,0.0,0.0,14,0.967741935483871
216215,hypertension cause weight gain ?,antidepressants cause weight gain ?,0,0.0,0.0,12,0.9090909090909091
216216,many kids want ? ?,many kids want/have ?,1,0.0,0.0,5,0.8571428571428571
216217,"everything happen reason , make reasons everything happens ?",everything happen reason ?,0,0.0,0.0,34,0.9090909090909091
216218,"sirius satellite radio , one find artist title song playing given moment ?",radio : sirius/xm ever expand show album titles info feed song ?,0,0.0,0.0,51,0.8181818181818182
216219,jury system abolished india ?,legal start delivery service alcohol india ?,0,0.0,0.0,29,0.8
216220,much time take overcome posttraumatic shock ?,daisy good english name ?,0,0.0,0.0,36,0.6
216221,green dot mean words friends ?,wwe think public abbreviation `` words friends '' wwf ?,0,0.0,0.0,32,0.6842105263157895
216222,many images formed object placed two plane mirrors kept parallel ?,many images seen two mirrors placed parallel ?,1,0.0,0.0,30,0.9
216223,"best virtual stock trading market learning game , app , site ?",husband wants learn trading stock market . find expert suggestions advice ?,0,0.0,0.0,49,0.8695652173913043
216224,post blog quora ?,creat blog quora ?,1,0.0,0.0,4,0.8461538461538461
216225,"usa spend much military , space exploration foreign aid lot us citizens living various problems ?",make sense countries invest billions dollars space programs millions people country poverty line ?,0,0.0,0.0,76,0.8695652173913043
216226,one start data science career ?,data science become data scientist ?,1,0.0,0.0,25,0.88
216227,take web developer ?,take become web developer ?,1,0.0,0.0,7,0.9333333333333333
216228,best way apply jobs linkedin ? make sure hr/ corporate person replies ?,find job linkedin ?,0,0.0,0.0,56,0.6285714285714286
216229,people get cancer ?,people get cancer ?,1,0.0,0.0,0,1.0
216230,artists become well known ?,artists become famous ?,1,0.0,0.0,9,0.8
216231,'s difference `` sales commission '' `` ote '' ( on-target earnings ) ?,commissioned sales men unlimited earning potential ?,0,0.0,0.0,49,0.7894736842105263
216232,us etfs / funds help invest saudi tadawul exchange ?,"cheaper us india ? one would better , investment bars etf ?",0,0.0,0.0,48,0.8095238095238095
216233,`` last activity '' mean skype ?,"skype , `` last activity '' option mean ?",1,0.0,0.0,18,0.9444444444444444
216234,indian government reissue 1000 rupee note instead introduced 2000 rupee note ?,government released 2000 rupee notes introduce new 1000 rupee notes ?,1,0.0,0.0,26,0.9523809523809523
216235,prepare java fresher interview ?,prepare java hibernate interview ?,0,0.0,0.0,8,0.896551724137931
216236,name best movie seen ?,best movie ever seen ?,1,0.0,0.0,10,0.9166666666666666
216237,benefit quora ?,benefit quora much possible ?,0,0.0,0.0,14,0.8125
216238,start preparations google summer code 2016 ?,go google summer code ?,1,0.0,0.0,22,0.7272727272727273
216239,difficult cajun dish made recent memory ?,mtp questions come cpt exam ?,0,0.0,0.0,29,0.7058823529411765
216240,top class ?,top class ?,1,0.0,0.0,0,1.0
216241,efficiently remember read ?,remember 've read ?,1,0.0,0.0,16,0.64
216242,put sweet potato fries ?,make sweet potato fries ?,0,0.0,0.0,4,0.8888888888888888
216243,would conditions americans rise government ?,single galvanizing event would compel masses rise armed resistance american government ?,1,0.0,0.0,55,0.9473684210526315
216244,2020s `` boom '' industries ( n coming ) ?,"object exceeds speed light , something like sonic boom occur ?",0,0.0,0.0,47,0.6976744186046512
216245,latest format writing leave application school self ?,write educational leave absence letter ?,0,0.0,0.0,35,0.7777777777777778
216246,jailbreaking ? benefits consequences jailbreaking ?,rooting jailbreaking ? benefits ?,0,0.0,0.0,34,0.9142857142857143
216247,"'ve heard yes , eating raw weed get high slightest bit ?",get high eating weed ? ?,1,0.0,0.0,39,0.7333333333333333
216248,oldest written thing ever found ?,oldest thing ever found ?,0,0.0,0.0,8,0.9696969696969697
216249,answer albatross soup riddle ?,possible create grey matter brain ?,0,0.0,0.0,27,0.7878787878787878
216250,strong novocaine ?,strong liquid novocaine ?,0,0.0,0.0,7,0.8666666666666667
216251,make 3d models kids ?,make 3d model brain ?,0,0.0,0.0,6,0.8461538461538461
216252,hamsters eat peanuts ? harmful way ?,hamsters eat grapes ?,1,0.0,0.0,19,0.7407407407407407
216253,"difference god religion , without god religion , right ?",best 7 day itinerary family toddler new zealand ?,0,0.0,0.0,44,0.6666666666666666
216254,change youtube username ?,change youtube channel start new one ?,0,0.0,0.0,17,0.9090909090909091
216255,ca n't see god ?,ca n't see gods ?,1,0.0,0.0,1,1.0
